id,image_url,wearing_occasion,style_silhouette,season,relative_path,relative_path
13448081,https://asset1.ruecdn.com/images/product/131382/1313829863_RLLDTH_1.jpg,Work,Loafers,Fall,images/shoes/13448081.jpg,images/shoes/13448081.jpg
13448086,https://asset1.ruecdn.com/images/product/131110/1311106883_RLLDTH_1.jpg,Party,Boots,Fall,images/shoes/13448086.jpg,images/shoes/13448086.jpg
13448087,https://asset1.ruecdn.com/images/product/131107/1311078362_RLLDTH_1.jpg,Day-Party,Booties,Fall,images/shoes/13448087.jpg,images/shoes/13448087.jpg
13448105,https://asset1.ruecdn.com/images/product/131108/1311086487_RLLDTH_1.jpg,Day-Party,Booties,Fall,images/shoes/13448105.jpg,images/shoes/13448105.jpg
13448110,https://asset1.ruecdn.com/images/product/131134/1311341406_RLLDTH_1.jpg,Casual,Winter-Boots,Cold_Weather-Vacation,images/shoes/13448110.jpg,images/shoes/13448110.jpg
13448117,https://asset1.ruecdn.com/images/product/131307/1313071277_RLLDTH_1.jpg,Indoor,Sandals,Fall,images/shoes/13448117.jpg,images/shoes/13448117.jpg
13448140,https://asset1.ruecdn.com/images/product/131312/1313125843_RLLDTH_1.jpg,Work,Loafers,Fall,images/shoes/13448140.jpg,images/shoes/13448140.jpg
13448152,https://asset1.ruecdn.com/images/product/131109/1311092349_RLLDTH_1.jpg,Day-Party,Boots,Fall,images/shoes/13448152.jpg,images/shoes/13448152.jpg
13448153,https://asset1.ruecdn.com/images/product/131178/1311782041_RLLDTH_1.jpg,Casual,Chelsea-Boots,Fall,images/shoes/13448153.jpg,images/shoes/13448153.jpg
13448160,https://asset1.ruecdn.com/images/product/131108/1311085809_RLLDTH_1.jpg,Casual,Slippers,Cold_Weather-Vacation,images/shoes/13448160.jpg,images/shoes/13448160.jpg
13448181,https://asset1.ruecdn.com/images/product/131109/1311092347_RLLDTH_1.jpg,Day-Party,Boots,Fall,images/shoes/13448181.jpg,images/shoes/13448181.jpg
13448601,https://asset1.ruecdn.com/images/product/131193/1311930255_RLLDTH_1.jpg,Day-Party,Booties,Fall,images/shoes/13448601.jpg,images/shoes/13448601.jpg
13448658,https://asset1.ruecdn.com/images/product/131193/1311930259_RLLDTH_1.jpg,Day-Party,Boots,Fall,images/shoes/13448658.jpg,images/shoes/13448658.jpg
13448726,https://asset1.ruecdn.com/images/product/131211/1312115447_RLLDTH_1.jpg,Outdoor_Activity,Winter-Boots,Fall,images/shoes/13448726.jpg,images/shoes/13448726.jpg
13448742,https://asset1.ruecdn.com/images/product/131193/1311930260_RLLDTH_1.jpg,Casual,Chelsea-Boots,Fall,images/shoes/13448742.jpg,images/shoes/13448742.jpg
13448801,https://asset1.ruecdn.com/images/product/131211/1312115434_RLLDTH_1.jpg,Formal,Boots,Cold_Weather-Vacation,images/shoes/13448801.jpg,images/shoes/13448801.jpg
13448807,https://asset1.ruecdn.com/images/product/131193/1311930258_RLLDTH_1.jpg,Day-Party,Boots,Fall,images/shoes/13448807.jpg,images/shoes/13448807.jpg
13448930,https://asset1.ruecdn.com/images/product/131211/1312115442_RLLDTH_1.jpg,Casual,Combat-Boots,Cold_Weather-Vacation,images/shoes/13448930.jpg,images/shoes/13448930.jpg
13448953,https://asset1.ruecdn.com/images/product/131211/1312115448_RLLDTH_1.jpg,Outdoor_Activity,Winter-Boots,Cold_Weather-Vacation,images/shoes/13448953.jpg,images/shoes/13448953.jpg
13449026,https://asset1.ruecdn.com/images/product/131193/1311930256_RLLDTH_1.jpg,Day-Party,Booties,Fall,images/shoes/13449026.jpg,images/shoes/13449026.jpg
13449161,https://asset1.ruecdn.com/images/product/131211/1312115444_RLLDTH_1.jpg,Casual,Combat-Boots,Fall,images/shoes/13449161.jpg,images/shoes/13449161.jpg
13449162,https://asset1.ruecdn.com/images/product/131302/1313029668_RLLDTH_1.jpg,Work,Loafers,Fall,images/shoes/13449162.jpg,images/shoes/13449162.jpg
13449218,https://asset1.ruecdn.com/images/product/131211/1312115440_RLLDTH_1.jpg,Casual,Chelsea-Boots,Cold_Weather-Vacation,images/shoes/13449218.jpg,images/shoes/13449218.jpg
13449309,https://asset1.ruecdn.com/images/product/131193/1311930257_RLLDTH_1.jpg,Day-Party,Booties,Fall,images/shoes/13449309.jpg,images/shoes/13449309.jpg
13449357,https://asset1.ruecdn.com/images/product/131211/1312115438_RLLDTH_1.jpg,Casual,Boots,Fall,images/shoes/13449357.jpg,images/shoes/13449357.jpg
13449407,https://asset1.ruecdn.com/images/product/131193/1311930262_RLLDTH_1.jpg,Casual,Chelsea-Boots,Fall,images/shoes/13449407.jpg,images/shoes/13449407.jpg
13449414,https://asset1.ruecdn.com/images/product/131193/1311930261_RLLDTH_1.jpg,Casual,Chelsea-Boots,Fall,images/shoes/13449414.jpg,images/shoes/13449414.jpg
13449961,https://asset1.ruecdn.com/images/product/131312/1313127996_RLLDTH_1.jpg,Casual,High-Top-Sneakers,Fall,images/shoes/13449961.jpg,images/shoes/13449961.jpg
13450199,https://asset1.ruecdn.com/images/product/131312/1313125833_RLLDTH_1.jpg,Work,Loafers,Fall,images/shoes/13450199.jpg,images/shoes/13450199.jpg
13450218,https://asset1.ruecdn.com/images/product/131112/1311122793_RLLDTH_red_1.jpg,Day-Party,Booties,Fall,images/shoes/13450218.jpg,images/shoes/13450218.jpg
13450238,https://asset1.ruecdn.com/images/product/131312/1313127990_RLLDTH_1.jpg,Casual,High-Top-Sneakers,Fall,images/shoes/13450238.jpg,images/shoes/13450238.jpg
13450639,https://asset1.ruecdn.com/images/product/131197/1311974162_RLLDTH_1.jpg,Day-Party,Booties,Fall,images/shoes/13450639.jpg,images/shoes/13450639.jpg
13450652,https://asset1.ruecdn.com/images/product/131197/1311974158_RLLDTH_1.jpg,Day-Party,Boots,Fall,images/shoes/13450652.jpg,images/shoes/13450652.jpg
13450654,https://asset1.ruecdn.com/images/product/131197/1311974023_RLLDTH_1.jpg,Indoor,Loafers,Fall,images/shoes/13450654.jpg,images/shoes/13450654.jpg
13450658,https://asset1.ruecdn.com/images/product/131108/1311086484_RLLDTH_1.jpg,Casual,Chelsea-Boots,Fall,images/shoes/13450658.jpg,images/shoes/13450658.jpg
13450662,https://asset1.ruecdn.com/images/product/131183/1311837898_RLLDTH_1.jpg,Day-Party,Boots,Fall,images/shoes/13450662.jpg,images/shoes/13450662.jpg
13450687,https://asset1.ruecdn.com/images/product/131311/1313116578_RLLDTH_1.jpg,Work,Loafers,Fall,images/shoes/13450687.jpg,images/shoes/13450687.jpg
13450725,https://asset1.ruecdn.com/images/product/131197/1311974021_RLLDTH_1.jpg,Day-Party,Boots,Fall,images/shoes/13450725.jpg,images/shoes/13450725.jpg
13450734,https://asset1.ruecdn.com/images/product/131197/1311973030_RLLDTH_1.jpg,Day-Party,Winter-Boots,Fall,images/shoes/13450734.jpg,images/shoes/13450734.jpg
13477347,https://asset1.ruecdn.com/images/product/111188/1111889483_RLLDTH_1.jpg,Outdoor_Activity,Boots,Fall,images/shoes/13477347.jpg,images/shoes/13477347.jpg
13486290,https://asset1.ruecdn.com/images/product/131239/1312392073_RLLDTH_1.jpg,Business-Casual,Chukka-Boots,Fall,images/shoes/13486290.jpg,images/shoes/13486290.jpg
13486318,https://asset1.ruecdn.com/images/product/131177/1311778555_RLLDTH_1.jpg,Casual,Winter-Boots,Fall,images/shoes/13486318.jpg,images/shoes/13486318.jpg
13486412,https://asset1.ruecdn.com/images/product/131365/1313657164_RLLDTH_1.jpg,Casual,Oxfords,Fall,images/shoes/13486412.jpg,images/shoes/13486412.jpg
13486413,https://asset1.ruecdn.com/images/product/131123/1311237309_RLLDTH_1.jpg,Day-Party,Western-Boots,Fall,images/shoes/13486413.jpg,images/shoes/13486413.jpg
13486422,https://asset1.ruecdn.com/images/product/151180/1511806641_RLLDTH_1.jpg,Outdoor_Activity,Rain-Boots,Cold_Weather-Vacation,images/shoes/13486422.jpg,images/shoes/13486422.jpg
13486516,https://asset1.ruecdn.com/images/product/131294/1312940409_RLLDTH_1.jpg,Casual,Loafers,Tropical-Vacation,images/shoes/13486516.jpg,images/shoes/13486516.jpg
13486566,https://asset1.ruecdn.com/images/product/131308/1313087987_RLLDTH_1.jpg,Casual,Combat-Boots,Cold_Weather-Vacation,images/shoes/13486566.jpg,images/shoes/13486566.jpg
13486619,https://asset1.ruecdn.com/images/product/131180/1311806951_RLLDTH_1.jpg,Day-Party,Boots,Fall,images/shoes/13486619.jpg,images/shoes/13486619.jpg
13486664,https://asset1.ruecdn.com/images/product/131377/1313779481_RLLDTH_1.jpg,Day-Party,Smoking-Flats,Fall,images/shoes/13486664.jpg,images/shoes/13486664.jpg
13486666,https://asset1.ruecdn.com/images/product/131110/1311105689_RLLDTH_1.jpg,Casual,Winter-Boots,Cold_Weather-Vacation,images/shoes/13486666.jpg,images/shoes/13486666.jpg
13486685,https://asset1.ruecdn.com/images/product/131171/1311713025_RLLDTH_1.jpg,Day-Party,Booties,Fall,images/shoes/13486685.jpg,images/shoes/13486685.jpg
13486686,https://asset1.ruecdn.com/images/product/131199/1311999555_RLLDTH_1.jpg,Day-Party,Booties,Fall,images/shoes/13486686.jpg,images/shoes/13486686.jpg
13486693,https://asset1.ruecdn.com/images/product/131395/1313955176_RLLDTH_1.jpg,Party,Boots,Fall,images/shoes/13486693.jpg,images/shoes/13486693.jpg
13486709,https://asset1.ruecdn.com/images/product/131127/1311278140_RLLDTH_1.jpg,Day-Party,Boots,Fall,images/shoes/13486709.jpg,images/shoes/13486709.jpg
13486719,https://asset1.ruecdn.com/images/product/151185/1511856504_RLLDTH_1.jpg,Casual,Sandals,Tropical-Vacation,images/shoes/13486719.jpg,images/shoes/13486719.jpg
13486774,https://asset1.ruecdn.com/images/product/131306/1313060568_RLLDTH_1.jpg,Casual,Boots,Fall,images/shoes/13486774.jpg,images/shoes/13486774.jpg
13486778,https://asset1.ruecdn.com/images/product/131377/1313779498_RLLDTH_1.jpg,Day-Party,Booties,Fall,images/shoes/13486778.jpg,images/shoes/13486778.jpg
13486783,https://asset1.ruecdn.com/images/product/131302/1313029075_RLLDTH_1.jpg,Party,Boots,Fall,images/shoes/13486783.jpg,images/shoes/13486783.jpg
13486815,https://asset1.ruecdn.com/images/product/131285/1312858540_RLLDTH_1.jpg,Casual,Chelsea-Boots,Cold_Weather-Vacation,images/shoes/13486815.jpg,images/shoes/13486815.jpg
13486818,https://asset1.ruecdn.com/images/product/131149/1311491762_RLLDTH_1.jpg,Pool/Spa,Slides,Tropical-Vacation,images/shoes/13486818.jpg,images/shoes/13486818.jpg
13486847,https://asset1.ruecdn.com/images/product/131155/1311556632_RLLDTH_1.jpg,Day-Party,Sandals,Tropical-Vacation,images/shoes/13486847.jpg,images/shoes/13486847.jpg
13486855,https://asset1.ruecdn.com/images/product/151113/1511137237_RLLDTH_1.jpg,Pool/Spa,Sandals,Tropical-Vacation,images/shoes/13486855.jpg,images/shoes/13486855.jpg
13486895,https://asset1.ruecdn.com/images/product/131355/1313551750_RLLDTH_1.jpg,Casual,Sandals,Tropical-Vacation,images/shoes/13486895.jpg,images/shoes/13486895.jpg
13486913,https://asset1.ruecdn.com/images/product/131148/1311489008_RLLDTH_1.jpg,Work,Loafers,Fall,images/shoes/13486913.jpg,images/shoes/13486913.jpg
13486923,https://asset1.ruecdn.com/images/product/131173/1311733283_RLLDTH_1.jpg,Day-Party,Boots,Fall,images/shoes/13486923.jpg,images/shoes/13486923.jpg
13486936,https://asset1.ruecdn.com/images/product/131141/1311419011_RLLDTH_1.jpg,Work,Loafers,Fall,images/shoes/13486936.jpg,images/shoes/13486936.jpg
13486949,https://asset1.ruecdn.com/images/product/131118/1311185307_RLLDTH_1.jpg,Casual,Sandals,Tropical-Vacation,images/shoes/13486949.jpg,images/shoes/13486949.jpg
13486972,https://asset1.ruecdn.com/images/product/131221/1312212352_RLLDTH_1.jpg,Outdoor_Activity,Hiking-Boots,Fall,images/shoes/13486972.jpg,images/shoes/13486972.jpg
13487002,https://asset1.ruecdn.com/images/product/131167/1311670671_RLLDTH_1.jpg,Day-Party,Boots,Fall,images/shoes/13487002.jpg,images/shoes/13487002.jpg
13487003,https://asset1.ruecdn.com/images/product/131188/1311885136_RLLDTH_1.jpg,Day-Party,Sandals,Tropical-Vacation,images/shoes/13487003.jpg,images/shoes/13487003.jpg
13487054,https://asset1.ruecdn.com/images/product/131367/1313675432_RLLDTH_1.jpg,Work,Flats,Tropical-Vacation,images/shoes/13487054.jpg,images/shoes/13487054.jpg
13487059,https://asset1.ruecdn.com/images/product/131151/1311515135_RLLDTH_1.jpg,Outdoor-Slipper,Winter-Boots,Fall,images/shoes/13487059.jpg,images/shoes/13487059.jpg
13487065,https://asset1.ruecdn.com/images/product/131176/1311765022_RLLDTH_1.jpg,Casual,Boots,Fall,images/shoes/13487065.jpg,images/shoes/13487065.jpg
13487089,https://asset1.ruecdn.com/images/product/131189/1311893246_RLLDTH_1.jpg,Day-Party,Western-Boots,Fall,images/shoes/13487089.jpg,images/shoes/13487089.jpg
13487096,https://asset1.ruecdn.com/images/product/131316/1313163297_RLLDTH_1.jpg,Outdoor_Activity,Winter-Boots,Fall,images/shoes/13487096.jpg,images/shoes/13487096.jpg
13487122,https://asset1.ruecdn.com/images/product/131171/1311717218_RLLDTH_1.jpg,Party,Booties,Fall,images/shoes/13487122.jpg,images/shoes/13487122.jpg
13487198,https://asset1.ruecdn.com/images/product/131165/1311658220_RLLDTH_1.jpg,Day-Party,Boots,Fall,images/shoes/13487198.jpg,images/shoes/13487198.jpg
13487213,https://asset1.ruecdn.com/images/product/131381/1313815709_RLLDTH_1.jpg,Day-Party,Boots,Fall,images/shoes/13487213.jpg,images/shoes/13487213.jpg
13487266,https://asset1.ruecdn.com/images/product/131175/1311751273_RLLDTH_1.jpg,Casual,Riding-Boots,Fall,images/shoes/13487266.jpg,images/shoes/13487266.jpg
13487288,https://asset1.ruecdn.com/images/product/131171/1311717211_RLLDTH_1.jpg,Day-Party,Booties,Fall,images/shoes/13487288.jpg,images/shoes/13487288.jpg
13487308,https://asset1.ruecdn.com/images/product/131102/1311024485_RLLDTH_1.jpg,Casual,Booties,Fall,images/shoes/13487308.jpg,images/shoes/13487308.jpg
13487316,https://asset1.ruecdn.com/images/product/131173/1311731156_RLLDTH_1.jpg,Day-Party,Loafers,Fall,images/shoes/13487316.jpg,images/shoes/13487316.jpg
13487317,https://asset1.ruecdn.com/images/product/131315/1313159443_RLLDTH_1.jpg,Casual,Loafers,Fall,images/shoes/13487317.jpg,images/shoes/13487317.jpg
13487482,https://asset1.ruecdn.com/images/product/131165/1311658200_RLLDTH_1.jpg,Day-Party,Booties,Fall,images/shoes/13487482.jpg,images/shoes/13487482.jpg
13487483,https://asset1.ruecdn.com/images/product/131155/1311558552_RLLDTH_1.jpg,Outdoor_Activity,Rain-Boots,Cold_Weather-Vacation,images/shoes/13487483.jpg,images/shoes/13487483.jpg
13487492,https://asset1.ruecdn.com/images/product/131194/1311946363_RLLDTH_1.jpg,Day-Party,Sandals,Tropical-Vacation,images/shoes/13487492.jpg,images/shoes/13487492.jpg
13487517,https://asset1.ruecdn.com/images/product/131395/1313958603_RLLDTH_1.jpg,Casual,Riding-Boots,Fall,images/shoes/13487517.jpg,images/shoes/13487517.jpg
13487522,https://asset1.ruecdn.com/images/product/131131/1311311281_RLLDTH_1.jpg,Casual,Chelsea-Boots,Fall,images/shoes/13487522.jpg,images/shoes/13487522.jpg
13487542,https://asset1.ruecdn.com/images/product/131397/1313979267_RLLDTH_1.jpg,Day-Party,Sandals,Tropical-Vacation,images/shoes/13487542.jpg,images/shoes/13487542.jpg
13487552,https://asset1.ruecdn.com/images/product/131176/1311765023_RLLDTH_1.jpg,Casual,Boots,Fall,images/shoes/13487552.jpg,images/shoes/13487552.jpg
13487558,https://asset1.ruecdn.com/images/product/131165/1311658209_RLLDTH_1.jpg,Day-Party,Booties,Fall,images/shoes/13487558.jpg,images/shoes/13487558.jpg
13487626,https://asset1.ruecdn.com/images/product/131150/1311500265_RLLDTH_1.jpg,Outdoor-Slipper,Booties,Fall,images/shoes/13487626.jpg,images/shoes/13487626.jpg
13487664,https://asset1.ruecdn.com/images/product/131145/1311458127_RLLDTH_1.jpg,Casual,Chelsea-Boots,Cold_Weather-Vacation,images/shoes/13487664.jpg,images/shoes/13487664.jpg
13487753,https://asset1.ruecdn.com/images/product/131175/1311753898_RLLDTH_1.jpg,Work,Slides,Fall,images/shoes/13487753.jpg,images/shoes/13487753.jpg
13487793,https://asset1.ruecdn.com/images/product/131141/1311412160_RLLDTH_1.jpg,Casual,Chelsea-Boots,Fall,images/shoes/13487793.jpg,images/shoes/13487793.jpg
13487808,https://asset1.ruecdn.com/images/product/131376/1313766076_RLLDTH_1.jpg,Day-Party,Boots,Fall,images/shoes/13487808.jpg,images/shoes/13487808.jpg
13487817,https://asset1.ruecdn.com/images/product/131395/1313958666_RLLDTH_1.jpg,Work,Loafers,Fall,images/shoes/13487817.jpg,images/shoes/13487817.jpg
13487828,https://asset1.ruecdn.com/images/product/131185/1311852250_RLLDTH_1.jpg,Day-Party,Sandals,Fall,images/shoes/13487828.jpg,images/shoes/13487828.jpg
13487853,https://asset1.ruecdn.com/images/product/131231/1312314581_RLLDTH_1.jpg,Indoor,Mules,Cold_Weather-Vacation,images/shoes/13487853.jpg,images/shoes/13487853.jpg
13487867,https://asset1.ruecdn.com/images/product/131179/1311799942_RLLDTH_1.jpg,Casual,Booties,Fall,images/shoes/13487867.jpg,images/shoes/13487867.jpg
13487882,https://asset1.ruecdn.com/images/product/131143/1311439437_RLLDTH_1.jpg,Casual,Combat-Boots,Fall,images/shoes/13487882.jpg,images/shoes/13487882.jpg
13487903,https://asset1.ruecdn.com/images/product/131133/1311334570_RLLDTH_1.jpg,Casual,Boots,Fall,images/shoes/13487903.jpg,images/shoes/13487903.jpg
13487915,https://asset1.ruecdn.com/images/product/131106/1311068704_RLLDTH_1.jpg,Day-Party,Slides,Tropical-Vacation,images/shoes/13487915.jpg,images/shoes/13487915.jpg
13487928,https://asset1.ruecdn.com/images/product/131352/1313524950_RLLDTH_1.jpg,Casual,Sandals,Tropical-Vacation,images/shoes/13487928.jpg,images/shoes/13487928.jpg
13487972,https://asset1.ruecdn.com/images/product/131182/1311822728_RLLDTH_1.jpg,Indoor,Mules,Cold_Weather-Vacation,images/shoes/13487972.jpg,images/shoes/13487972.jpg
13488024,https://asset1.ruecdn.com/images/product/131310/1313103454_RLLDTH_1.jpg,Casual,Chelsea-Boots,Fall,images/shoes/13488024.jpg,images/shoes/13488024.jpg
13488039,https://asset1.ruecdn.com/images/product/151100/1511004277_RLLDTH_1.jpg,Outdoor-Slipper,Winter-Boots,Cold_Weather-Vacation,images/shoes/13488039.jpg,images/shoes/13488039.jpg
13488056,https://asset1.ruecdn.com/images/product/131351/1313510660_RLLDTH_1.jpg,Cocktail,Booties,Fall,images/shoes/13488056.jpg,images/shoes/13488056.jpg
13488073,https://asset1.ruecdn.com/images/product/131185/1311851212_RLLDTH_1.jpg,Party,Boots,Fall,images/shoes/13488073.jpg,images/shoes/13488073.jpg
13488081,https://asset1.ruecdn.com/images/product/131180/1311806916_RLLDTH_1.jpg,Casual,Smoking-Flats,Fall,images/shoes/13488081.jpg,images/shoes/13488081.jpg
13488084,https://asset1.ruecdn.com/images/product/131350/1313505437_RLLDTH_1.jpg,Casual,Booties,Fall,images/shoes/13488084.jpg,images/shoes/13488084.jpg
13488175,https://asset1.ruecdn.com/images/product/131185/1311855873_RLLDTH_1.jpg,Casual,Mules,Tropical-Vacation,images/shoes/13488175.jpg,images/shoes/13488175.jpg
13488220,https://asset1.ruecdn.com/images/product/131153/1311532726_RLLDTH_1.jpg,Work,Loafers,Fall,images/shoes/13488220.jpg,images/shoes/13488220.jpg
13488227,https://asset1.ruecdn.com/images/product/131278/1312780852_RLLDTH_1.jpg,Casual,Chelsea-Boots,Cold_Weather-Vacation,images/shoes/13488227.jpg,images/shoes/13488227.jpg
13488459,https://asset1.ruecdn.com/images/product/131219/1312191390_RLLDTH_1.jpg,Business-Casual,Chelsea-Boots,Cold_Weather-Vacation,images/shoes/13488459.jpg,images/shoes/13488459.jpg
13488489,https://asset1.ruecdn.com/images/product/131171/1311717038_RLLDTH_1.jpg,Day-Party,Booties,Fall,images/shoes/13488489.jpg,images/shoes/13488489.jpg
13488541,https://asset1.ruecdn.com/images/product/131368/1313683013_RLLDTH_1.jpg,Day-Party,Booties,Fall,images/shoes/13488541.jpg,images/shoes/13488541.jpg
13488593,https://asset1.ruecdn.com/images/product/131155/1311556634_RLLDTH_1.jpg,Casual,Flats,Tropical-Vacation,images/shoes/13488593.jpg,images/shoes/13488593.jpg
13488602,https://asset1.ruecdn.com/images/product/131142/1311423330_RLLDTH_1.jpg,Day-Party,Booties,Fall,images/shoes/13488602.jpg,images/shoes/13488602.jpg
13488612,https://asset1.ruecdn.com/images/product/131369/1313699132_RLLDTH_1.jpg,Day-Party,Booties,Fall,images/shoes/13488612.jpg,images/shoes/13488612.jpg
13488615,https://asset1.ruecdn.com/images/product/131104/1311047031_RLLDTH_1.jpg,Indoor,Flats,Cold_Weather-Vacation,images/shoes/13488615.jpg,images/shoes/13488615.jpg
13488693,https://asset1.ruecdn.com/images/product/131239/1312392056_RLLDTH_1.jpg,Casual,High-Top-Sneakers,Cold_Weather-Vacation,images/shoes/13488693.jpg,images/shoes/13488693.jpg
13488707,https://asset1.ruecdn.com/images/product/131277/1312771390_RLLDTH_1.jpg,Casual,Combat-Boots,Fall,images/shoes/13488707.jpg,images/shoes/13488707.jpg
